Unnamed: 0.1,Unnamed: 0,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
4092,101301,66270934,POETIC. THE SAUSAGE-MAKER'S GHOST.,1845-08-16,73,170,"The Cornwall Chronicle (Launceston, Tas. : 1835 - 1880)",Article,471,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66270934,https://nla.gov.au/nla.news-page6254940,"Somewhere in Leather Lane—I wonder that it was not Mincing, And for this reason most convincing, That Mr. Brain",172.02407836914062,Empty,0,Empty,0,0,0,text/18450816-170-66270934.txt,Empty,Empty,"POETIC, Leather, Leather, Such, Clerks, Sprite, Whilst, Engine"
4093,101458,66368097,A GHOST. FOR THE HAWKESBURY ADVOCATE.,1899-12-22,13,176,"Hawkesbury Advocate (Windsor, NSW : 1899 - 1900)",Article,856,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66368097,https://nla.gov.au/nla.news-page6497481,"IT is traditionally the proper thing, at least in the Old Country, to have a ghost story at Christmas, and we may be allowed in all",158.3338165283203,Empty,0,Empty,0,0,0,text/18991222-176-66368097.txt,Empty,Empty,"Australia, Jewel Office"
4094,101462,66368476,WHAT CROMBO'S GHOST WOULD LIKE TO SEE.,1900-02-02,7,176,"Hawkesbury Advocate (Windsor, NSW : 1899 - 1900)",Article,300,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66368476,https://nla.gov.au/nla.news-page6497558,A locality with more hospitable people in it than the Hawkesbury District. Less free fights taking place in,147.48251342773438,Empty,0,Empty,0,0,0,text/19000202-176-66368476.txt,Empty,Empty,"Windsor, Riverstone, Pitts, Union, Windsor, George, Kurrajong"
4095,101552,66436755,A HAWKESBURY GHOST.,1898-01-15,7,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,3037,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66436755,https://nla.gov.au/nla.news-page6679232,"THOUGH a comparatively young country, Australia is old in ghostly legendary lore, and many and strange are the tales of apparitions which have come to us from the",203.859115600586,Empty,1,2022-03-09T04:10:47Z,3,0,1,text/18980115-192-66436755.txt,Empty,Empty,"Australia, Sydney, Australia, Schneiderhannes, York, Windsor, Richmond, Marker, Morgan, Morgan, Great, Morgan"
4096,101569,66440731,THE SOUTH CREEK GHOST. [FOR THE GAZETTE].,1899-04-15,6,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,3501,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66440731,https://nla.gov.au/nla.news-page6680165,"SINCE ghost stories are all the rage just now, I will tell you one—not exactly as it was told to me, but in a revived form. Most old residents Windsor have heard of the ghost which at one",147.99644470214844,Empty,0,Empty,1,0,1,text/18990415-192-66440731.txt,Empty,Empty,"Windsor, Trojan, South Creek Ghost, England, Foot, Windsor, Windsor, Being, Tail, England, Latin, Good, wasteful-and, Portsmouth, England, Sydney, English, Windsor, Sydney, Tall, Sydney, Tall, Scotch, Tall"
4097,101578,66444290,THE GHOST AT THE1 FERRY.,1894-07-21,1,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,1307,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66444290,https://nla.gov.au/nla.news-page6684339,"EARLY in the sixties, while the incapable Young was still administering, or pretending to administer, the affairs of the colony, the settlers in the neighbourhood of the",172.2873077392578,Empty,0,Empty,0,0,0,text/18940721-192-66444290.txt,Empty,Empty,"Lord, Ferryman"
4098,101586,66445346,ABOUT GHOSTS. [FOR THE GAZETTE.,1894-12-01,7,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,1189,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66445346,https://nla.gov.au/nla.news-page6684576,"IF you happen to be acquainted with a man who is a firm believer in ghosts, who has seen ghosts, and who tells blood-curdling tales about ghosts, and you value that man's friendship, or have",16.192031860351562,Empty,0,Empty,0,0,0,text/18941201-192-66445346.txt,Empty,Empty,"Church, Sydney"
4099,101589,66445495,"THE GHOSTS OF THE HOLLOW FROM. [WRITTEN ESPECIALLY FOR THE CHRISTMAS NUMBER, BY PAUL TWYFORD.]",1894-12-15,4,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,4587,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66445495,https://nla.gov.au/nla.news-page6684597,"SOME few years ago I was on a pedestrian tour through the valley of the Hawkesbury. However, it was mainly on foot—though necessarily I had frequently to avail myself of a boat to cross both",7.5714216232299805,Empty,0,Empty,0,0,0,text/18941215-192-66445495.txt,Empty,Empty,"Isehould, Greeks, Queensland, Victoria"
4100,101594,66446744,"DIVORCE CASE, AND GHOST TROUBLE.",1895-05-04,7,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,158,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66446744,https://nla.gov.au/nla.news-page6684884,"To THE EDITOR. Sir,—In your issue of the 27th, a Lower Portland correspondent writes of a divorce case in this district that is to be heard in the Divorce Court next",171.35147094726562,Empty,0,Empty,0,0,0,text/18950504-192-66446744.txt,Empty,Empty,"Oase, Portland, Lower Portland, Sydney"
4101,101596,66446787,DIVORCE CASE AND GHOST TROUBLE. TO THE EDITOR.,1895-05-11,10,192,Windsor and Richmond Gazette (NSW : 1888 - 1965),Article,250,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66446787,https://nla.gov.au/nla.news-page6684901,"SIR.—I noticed in your issue of May 4th a letter signed by ""A River Resident,"" and under the heading of ""Divorce Case and Ghost Trouble.""",139.10704040527344,Empty,0,Empty,0,0,0,text/18950511-192-66446787.txt,Empty,Empty,"Portland, Lower Portland, Sydney"
4102,101630,66455947,BILL ROLLINSWORTH'S GHOST.,1885-02-14,4,152,Fitzroy City Press (Vic. : 1881 - 1920),Article,879,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66455947,https://nla.gov.au/nla.news-page6608192,"It is when spurred on by a younger member of the crew, who has related what the takes to be remarkable performance, that the champion yarner is at his best. ''Why, that 'ain't nothin' at all !'' he",202.50341796875,Empty,0,Empty,0,0,0,text/18850214-152-66455947.txt,Empty,Empty,"Itisihen, Itittho, Liver, Liveriool, ,'Swan"
4103,101644,66459622,FRIGHTENED TO DEATH BY A GHOST,1864-03-23,3,170,"The Cornwall Chronicle (Launceston, Tas. : 1835 - 1880)",Article,697,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66459622,https://nla.gov.au/nla.news-page6225744,"Yesterday forenoon Mr. H. Raffles Walthew, deputy coroner, held an inquest at the White Hart Tavern. Kingsland road, touching, the death of a",158.00796508789062,Empty,0,Empty,0,0,1,text/18640323-170-66459622.txt,Empty,Empty,"White Hart Tavern, Kings, Hvde Park"
4104,101694,66524729,GHOSTS-IN-ENGLAND,1897-04-23,9,180,"The Inquirer and Commercial News (Perth, WA : 1855 - 1901)",Article,564,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66524729,https://nla.gov.au/nla.news-page6589755,"""Wardley-hall, near Manchester, which belongs to the Earl of Ellesmere and the trustees of the Duke of Bridgewater, is being",4.74986457824707,Empty,0,Empty,0,0,0,text/18970423-180-66524729.txt,Empty,Empty,"Elles, Sand, England, Man, London Bridge"
4105,101706,66533003,THE GHOST PARTY.,1896-07-17,15,180,"The Inquirer and Commercial News (Perth, WA : 1855 - 1901)",Article,122,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66533003,https://nla.gov.au/nla.news-page6589064,"According to the New York Journal, the latest form of cycling diversion is the ""bicycle ghost-party"":—""Much of the success of",204.21836853027344,Empty,0,Empty,0,0,0,text/18960717-180-66533003.txt,Empty,Empty,New York Journal
4106,101905,66829695,"THE MORELAND GHOST. [THIS ADVENTURE OCCURRED SOME TIME AGO, BUT THE REAL FACTS WERE NEVER BEFORE PUBLISHED.]",1897-04-24,4,207,The Coburg Leader (Vic. : 1890 - 1913),Article,914,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66829695,https://nla.gov.au/nla.news-page6400699,"It was not often in the annals of the quiet town of Moreland, that a ghost became the objects of everyone's thoughts, yet at this time it was so. For many nights, travellers",88.797607421875,Empty,0,Empty,0,0,0,text/18970424-207-66829695.txt,Empty,Empty,".loreland, Sydney, Sydney, North Coburg, Moreland, Sydney, Moreland"
4107,101913,66830440,ORIGINAL POETRY. JACK FISHER'S GHOST.,1897-10-02,3,207,The Coburg Leader (Vic. : 1890 - 1913),Article,358,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66830440,https://nla.gov.au/nla.news-page6400794,"In vain they scoured the forest that echoep mocking back, Their hoarse and frantic coo-ees along the lonely track,",170.41368103027344,Empty,0,Empty,0,0,0,text/18971002-207-66830440.txt,Empty,Empty,
4108,101949,66839446,HOW A GHOST ADVENTURE ENDED.,1871-02-11,4 S,223,The Benalla Ensign and Farmer's and Squatter's Journal (Vic. : 1869 - 1872),Article,2950,N,Weekly.,Empty,Empty,https://nla.gov.au/nla.news-article66839446,https://nla.gov.au/nla.news-page6607355,Why ghost stories are only told at Christmas. I never could imagine. I know it was not so in our family with which at no time or season did they seem out of place; though the period of,171.15367126464844,Empty,1,2013-08-02T01:15:46Z,0,0,0,text/18710211-223-66839446.txt,Empty,Empty,"Iaterest, England, Uncle ObCheshire, Ieconfes, Jeiss, .and, Klilmore, Upper Goulburn, Ballarat, Western, Belfast, Portland, Steweall, Ilamilton, Echuca, Loddon, Ballarat, Bar, Geelong, Landon, Wheeler, Btrddhorst, Hornbuckle, Oastlemaine, Mongomery, Beechworth, Land, Qoauin, Melbourne, Jnnuary, Belfast, Western, Alaryborough"
4109,102001,66862320,SPEED THE PARTING YEAR; WELCOME THE COMING. GHOSTS.,1886-01-04,3 S,209,The Maffra Spectator (Vic. : 1882 - 1920),Article,410,N,Empty,HOLIDAY Supplement to The Maffra Spectator.,Empty,https://nla.gov.au/nla.news-article66862320,https://nla.gov.au/nla.news-page6380397,"Don't shudder, dear reader ; you surely know that this is the very time for goblins, and ghosts, and spirits. Yes, and spirits.",17.864591598510742,Empty,0,Empty,0,0,0,text/18860104-209-66862320.txt,Empty,Empty,Frmnis
4110,102164,66883751,"THE PHANTOM CYCLISTE. (WRITTEN SPECIALLY FOR THE 'NEWS."")",1897-12-25,3,203,The Sunbury News and Bulla and Melton Advertiser (Vic. : 1892 - 1900),Article,3339,Y,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66883751,https://nla.gov.au/nla.news-page6388137,"AT the close of a warm though not unpleasant day last Christmas-tide, I found myself pedalling along a dusty road that led to the gates of 'Armadale,' the",11.042512893676758,Empty,0,Empty,0,0,0,text/18971225-203-66883751.txt,Empty,Empty,"Away, Grey, Chiist"
4111,102296,66900585,GHOST HUNTING.,1892-08-31,3,207,The Coburg Leader (Vic. : 1890 - 1913),Article,282,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article66900585,https://nla.gov.au/nla.news-page6397476,"Anxious to earn undying fame, three of Coburg's young men, whose christian names are Arthur, Joseph, and James, went forth into the darkness and",224.86837768554688,Empty,1,2020-09-10T03:54:31Z,0,0,0,text/18920831-207-66900585.txt,Empty,Empty,"Anxious, Coburg, Chilley"
4112,102353,66916803,CONVICT DAYS VAN DIEMAN'S LAND. TRUE CHRONICLES. [ALL RIGHTS RESERVED.] NO. LAYING THE PHANTOM.,1891-06-08,2 S,209,The Maffra Spectator (Vic. : 1882 - 1920),Article,2762,N,Empty,The Maffra Spectator Supplement.,Empty,https://nla.gov.au/nla.news-article66916803,https://nla.gov.au/nla.news-page6377711,"Superintendent Eyre listened attentively next morning to the report of the young officers, regarding the vision they hall seen on the island cemetery. He did not believe, fag",6.221901893615723,Empty,0,Empty,0,0,0,text/18910608-209-66916803.txt,Empty,Empty,"Ihi, Anoi, Tnwn, Iown, Trcogorth, Tre, England, Yen, Pentuld, Superintloe, Ni, Ioint, Greeves, Argus, Argos, Slong"
4113,102363,67035155,OLD TIME MEMORIES. FISHER'S GHOST. THE LEGEND OP CAMPBEL-TOWN.,1899-01-06,13,180,"The Inquirer and Commercial News (Perth, WA : 1855 - 1901)",Article,5784,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article67035155,https://nla.gov.au/nla.news-page6591399,"The story of Fisher's ghost has often been told, but seldom with regard to fact. It has been included in the collection published in England under the",122.52801513671876,Empty,13,2020-01-22T00:34:26Z,0,0,0,text/18990106-180-67035155.txt,Empty,Empty,"Fisher, England, Australian, Sydney, Sydney, Fisher, Fisher, Worrell, Fisher, Fisher, Sydney, England, Cooper, Fisher, Coddington, Coddington, Cooper, Campbelltown, Sydney, Brickfield Hill, Cooper, Campbelltown, Norton, Norton, Fisher, Norton, Campbelltown, Fisher, Hammond, England, Fisher, Worrell, Worrell, Campbelltown, Sydney, Campbelltown, Worrell, Sydney, Campbelltown, Fisher, Howe, White, White, Newland, Burke, Liverpool, England, Sydney, Farley, Sydney, Sydney, Moore, Crown, Fisher, Fisher, England, Fisher, Australian, British, London, Parramatta, New South Wales, England, England, Sydney, Campbelltown, Fisher, Rail, Farley, Bathurst, Australasian"
4114,102421,67088728,A GHOSTLY APPEARANCE ALL AUBURN. EXCITEMENT IN THE NEIGHBOURHOOD,1899-03-24,3,133,"Morwell Advertiser (Morwell, Vic. : 1888 - 1954)",Article,507,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article67088728,https://nla.gov.au/nla.news-page6332302,"The' some aceptic may deny belief in visitants from another sphere, yet with the majority of folk the belief dies hard.",12.840188026428224,Empty,0,Empty,0,0,0,text/18990324-133-67088728.txt,Empty,Empty,"Auburn, Victoria, Quseenslani, Na, Praham"
4115,102541,67413817,THE BAIRNSDALE GHOST. SOME IDIOTIC INDIVIDUAL.,1900-08-06,3,209,The Maffra Spectator (Vic. : 1882 - 1920),Article,124,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article67413817,https://nla.gov.au/nla.news-page6382828,"Until some citizen manages to pepper with a charge of shot those sen[?]less fools who impersonate ghosts, there will be found people indulging in such",158.2039337158203,Empty,0,Empty,0,0,0,text/19000806-209-67413817.txt,Empty,Empty,
4116,102570,67433436,THE PHANTOM VOICE. A STRANGE CASE IN A PENN[?]VANIA COURT.,1897-11-12,6 S,139,"Warragul Guardian (Warragul, Vic. : 1895 - 1900)",Article,1439,N,Bi-weekly.,Empty,Empty,https://nla.gov.au/nla.news-article67433436,https://nla.gov.au/nla.news-page6502518,"Sitting on the verandah of his summer residence by an inland lake in Michigan, surrounded by his family and guests, the venerable Judge Wa[?] told",1.482780694961548,Empty,0,Empty,0,0,0,text/18971112-139-67433436.txt,Empty,Empty,"Phantl, Michigan, Penns, Neiv York, South"
4117,102578,67434960,"AN AERIAL PHANTOM; OR, THE MIRAGE. (WRITTEN SPECIALLY FOR THE GUARDIAN.)",1898-03-15,3 S,139,"Warragul Guardian (Warragul, Vic. : 1895 - 1900)",Article,707,N,Bi-weekly.,Empty,Empty,https://nla.gov.au/nla.news-article67434960,https://nla.gov.au/nla.news-page6502682,"Amongst the strangest of all natural phenomena may be included that remarkable optical effect known as the mirage, or fats morgana. The cause",8.661844253540039,Empty,0,Empty,0,0,0,text/18980315-139-67434960.txt,Empty,Empty,"South, England, Dover"
4118,102592,67436674,THE APPARITION.,1896-02-07,3 S,139,"Warragul Guardian (Warragul, Vic. : 1895 - 1900)",Article,1825,N,Bi-weekly.,Empty,Empty,https://nla.gov.au/nla.news-article67436674,https://nla.gov.au/nla.news-page6502867,"I may at once say I am no believer in ghosts, and — Miss Florence Marryatt's ""There is no Death"" notwithstanding, am convinced I",4.430364608764648,Empty,0,Empty,0,0,0,text/18960207-139-67436674.txt,Empty,Empty,"Zyphralelle, Malta, Captain, England, Toulon, Grecian, Sicily, Valetta, Toulon"
4119,102642,67445824,A FAIR SPIRITUALIST; OR A WOMAN'S VICTORY. [ALL RIGHTS RESERVED.],1895-10-18,5 S,139,"Warragul Guardian (Warragul, Vic. : 1895 - 1900)",Article,3889,N,Bi-weekly.,Empty,Empty,https://nla.gov.au/nla.news-article67445824,https://nla.gov.au/nla.news-page6503902,"""The girl's conduct has been a great trouble to me,"" Miss Caterwall was saying. ""If she had stayed with me for a few years longer I should not have",3.4924354553222656,Empty,0,Empty,0,0,0,text/18951018-139-67445824.txt,Empty,Empty,"Grecian, Gay, Royal, Captain, Lina, Captain, Lina, Gay, Geelong, Melbourne, Cap, Captain Furnell, Royal, Miss, Captain, Captain Furnell, Royal, Royal"
4121,102676,67860466,A HISTORICAL GHOST,1883-06-09,18,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",Article,1080,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article67860466,https://nla.gov.au/nla.news-page6855189,"THE Tuileries bad his ghost, and it was a local, not a family spirit. This is a nice and important difference, and the want of [?] attention to it has sometimes led to ",203.5524444580078,Empty,0,Empty,0,0,0,text/18830609-186-67860466.txt,Empty,Empty,"Paris, Chester-le- Street, Newcastle, North Eastern, New York"
4122,102763,67946059,CHILDREN'S COLUMN. THE BEVERLEY GHOST.,1895-10-26,7,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",Article,1921,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article67946059,https://nla.gov.au/nla.news-page6781431,"The old Beverley place was haunted. At least that is what everyday said, and when ""everybody"" says a thing is so of course it is an, especially in a little town like Elliston.",171.35147094726562,Empty,0,Empty,0,0,0,text/18951026-186-67946059.txt,Empty,Empty,"Chiton, Bevrrley, Bake, Ihe, Jimmy, Pitch, Ihe, Id, Tlte"
4123,102781,67950704,MISS TWEED'S GHOST STORY. [ALL RIGHTS RESERVED],1890-06-14,10,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",Article,3795,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article67950704,https://nla.gov.au/nla.news-page6766166,"She did not tell the story very often. the first place she was a woman of few words, who loved better to listen than to talk; and to the second place few people believed the",147.4711456298828,Empty,0,Empty,0,0,0,text/18900614-186-67950704.txt,Empty,Empty,"Peace, Uillshire, Amy, Tweeds, Wflliain Tweed, London, Amy, Noel, London, London, West End, Uncle, Noel, Victoria, H, Madama, Hie, London"
4124,102895,68202906,TALES AND SKETCHES. [ALL RIGHTS RESERVED.] THE OAKLEIGH GHOST.,1900-05-26,7,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",Article,4450,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68202906,https://nla.gov.au/nla.news-page6791257,"Letter from Miss Connie Wharton to an intimate friend:— ""Dear Maggie,—A most dreadful thing has happened. Either we have got a ghost",129.93788146972656,Empty,0,Empty,0,0,0,text/19000526-186-68202906.txt,Empty,Empty,"Ac, Icnow, Aine, London, London, Oakleigfi, Hunu, Randolph, Hung, Randolph, Us, Thibet, Mahatma, Kelly, Thibet, Ibe, Ijondon"
4125,102929,68246680,ON THE LEADS: [ALL RIGHTS RESERVED.]  A GHOST STORY,1900-12-15,10 S,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",Article,3920,Y,Empty,The CAPRICORNIAN ILLUSTRATED CHRISTMAS SUPPLEMENT,Empty,https://nla.gov.au/nla.news-article68246680,https://nla.gov.au/nla.news-page6792734,"Having realised a competence in Australia, and having a hankering after country life for the remainder of my days in the old home, on my return to England I",130.5859375,Empty,0,Empty,0,0,0,text/19001215-186-68246680.txt,Empty,Empty,"Aus, England, Fernwood, Xovcmber, Fetnwood, Hear, Hie, Fern, Xovcm"
4126,102950,68567548,A WILLIAMSTOWN GHOST.,1870-11-26,3,193,Williamstown Chronicle (Vic. : 1856 - 1954),Article,858,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68567548,https://nla.gov.au/nla.news-page6308535,"[If anyone is incredulous enough to doubt the accuracy of what I am about to relate, let him consider himself written down a ""suspicious character,"" in whom his neighbours should put ]",203.0592498779297,Empty,1,2017-10-12T05:00:30Z,0,0,0,text/18701126-193-68567548.txt,Empty,Empty,"Ibed, Jousi, N"
4127,102951,68567619,ORIGINAL POETRY. THE WILLIAMSTOWN GHOST.,1870-12-17,3,193,Williamstown Chronicle (Vic. : 1856 - 1954),Article,598,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68567619,https://nla.gov.au/nla.news-page6308579,"A ghost, or something clad in white, Has been seen in th' toon at night, Trying poor bodies for to fright, Out o' their wits;",170.69400024414062,Empty,1,2015-01-17T06:20:42Z,0,0,0,text/18701217-193-68567619.txt,Empty,Empty,Adsore
4128,103120,68594184,AMONGST THE CHURCHES. THE HOLY SPIRIT ESSENTIAL TO THE UNDERSTANDING OF HOLY SCRIPTURE.,1890-09-13,2,193,Williamstown Chronicle (Vic. : 1856 - 1954),Article,2274,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68594184,https://nla.gov.au/nla.news-page6450369,"AN ADDRESS BY REV. J. H. MITCHELL. WE have not yet forgotten the lines that we used to sing in our childhood. ""Holy Bible, book divine,",4.532863616943359,Empty,0,Empty,0,0,0,text/18900913-193-68594184.txt,Empty,Empty,"OGST, Divine, Goda, God, Bellef, God, Spirit, Soun, Ttl, Spirit, Truth, Him, Emmnaus, God, Christ, Divine, Himself, Divine"
4129,103146,68607048,A WARRAGUL GHOST.,1883-08-02,3,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,544,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68607048,https://nla.gov.au/nla.news-page6507888,"""To the year 1883 belongs the honor' of witnessing the advent of the first: ghostly visitant at t Warragul. it is. now a month or two since it is",203.5303649902344,Empty,1,2019-05-02T00:54:08Z,1,0,0,text/18830802-137-68607048.txt,Empty,Empty,
4130,103174,68695771,THE GHOST OF B COMPANY A CORPORAL'S YARN.,1899-08-22,6 S,136,"West Gippsland Gazette (Warragul, Vic. : 1898 - 1930)",Article,3424,N,MORNING.,Empty,Empty,https://nla.gov.au/nla.news-article68695771,https://nla.gov.au/nla.news-page6624742,"""The immorality of ghostes,"" said the corporal in charge of the squad, has— "" ""Immortality,"" suggested the too-fresh recruit.",138.9422149658203,Empty,0,Empty,0,0,0,text/18990822-136-68695771.txt,Empty,Empty,"Sand, Lucy, Lucy, Indian, New York Sun"
4131,103193,68699241,"PROFESSOR PEPPER DEAD. THE ORIGINAL GHOST-WALKER AND RAIN-MAKER. (""DAILY MAIL"" SPECIAL.)",1900-05-29,6 S,136,"West Gippsland Gazette (Warragul, Vic. : 1898 - 1930)",Article,499,N,MORNING.,Empty,Empty,https://nla.gov.au/nla.news-article68699241,https://nla.gov.au/nla.news-page6625038,"Professor Pepper, of ""Pepper's Ghost"" fame has Just died at Leytonstone, where he had recently been living. To the younger generation ""Pepper's",105.65359497070312,Empty,0,Empty,0,0,0,text/19000529-136-68699241.txt,Empty,Empty,"Rtegent, St., mirrors-and, Australia, American"
4132,103217,68727745,AN INDIAN GHOST DANCE.,1892-05-03,2 S,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,679,N,BI-WEEKLY.,Empty,Empty,https://nla.gov.au/nla.news-article68727745,https://nla.gov.au/nla.news-page6500181,"In the ""Evansville Courier,"" Lieut. M'Carthy says:—""The tradition of an Indian ghost dance has been frequently explained, but it still retains its interest.",187.01535034179688,Empty,0,Empty,0,0,0,text/18920503-137-68727745.txt,Empty,Empty,"INDIAN, Indian, Indian, Messiah, Indian, Indian, Indian, Warragul, Scot"
4133,103225,68729444,THE SCEPTIC AND THE GHOST. A SOUTH GIPPSLAND INCIDENT.,1892-11-01,3 S,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,344,N,BI-WEEKLY.,Empty,Empty,https://nla.gov.au/nla.news-article68729444,https://nla.gov.au/nla.news-page6500427,"The latest ghost story comes from South Gippsland, and is connected with a deserted teacher's residence, which the Minister of Education, in",130.8123321533203,Empty,0,Empty,0,0,0,text/18921101-137-68729444.txt,Empty,Empty,"Education, Education"
4134,103284,68746602,MRS. JUDSON'S GHOST.,1881-02-24,1 S,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,469,N,Empty,Supplement to The Warragul Guardian.,Empty,https://nla.gov.au/nla.news-article68746602,https://nla.gov.au/nla.news-page6504966,"Dr. Wayland, in his ""Life of Judson,"" has but feebly portrayed the scene of Mrs. Judson's funeral. Our docks were crowded with sailors of all nations, and every' flag was at",203.59524536132807,Empty,0,Empty,0,0,0,text/18810224-137-68746602.txt,Empty,Empty,"Wayland, Judson, Captain, Haoper"
4135,103288,68747090,THE MOE GHOST EXTERMINATORS.,1881-08-25,3,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,563,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68747090,https://nla.gov.au/nla.news-page6505083,"There has been a considerable amount of excitement in this neighborhood lately, in consequence of the vagaries of a reputed ghost, which has been playing up in and",185.7284698486328,Empty,1,2018-06-17T05:47:48Z,0,0,0,text/18810825-137-68747090.txt,Empty,Empty,
4136,103289,68747219,A GHOST IN AFRICA.,1881-10-06,1 S,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,503,N,Empty,Supplement to The Warragul Guardian.,Empty,https://nla.gov.au/nla.news-article68747219,https://nla.gov.au/nla.news-page6505112,"On the fifth day of our march from Iendwa I was, as usual, considerably in front of my men, who with their loads were not able to walk as fast as myself. The sky threatened",186.277587890625,Empty,0,Empty,0,0,0,text/18811006-137-68747219.txt,Empty,Empty,"Iendwa, Ihave"
4137,103290,68747222,POETRY. THE GHOST UP AT MOE.,1881-10-06,3,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,405,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article68747222,https://nla.gov.au/nla.news-page6505110,"South Gippsland is graced with a district called ""Moe,"" And that, in its turn, sir, is graced with a Joey;",159.7648468017578,Empty,0,Empty,0,0,0,text/18811006-137-68747222.txt,Empty,Empty,"South Gippsland, Beck, Joey, Sneck, Beck"
4138,103331,69136606,PICKINGS FROM PUNCH. GHOSTS WE NEVER WISH TO SEE.,1861-04-10,4,180,"The Inquirer and Commercial News (Perth, WA : 1855 - 1901)",Article,236,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article69136606,https://nla.gov.au/nla.news-page6578113,"The Ghost of all our good intentions. And still less, should we like to see every day of our lives, the Ghost of a leg of mutton.",47.348854064941406,Empty,0,Empty,0,0,0,text/18610410-180-69136606.txt,Empty,Empty,"Christian, Greens, Derby"
4139,103362,69541128,SPIRIT LAND.,1895-10-18,3,204,Wodonga and Towong Sentinel (Vic. : 1885 - 1954),Article,276,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article69541128,https://nla.gov.au/nla.news-page6349775,"Mr Ernest Hosking, the celebrated conjuror, will give one of his famed entertainments at the shire hill, Wodongs, on Thursday night next, the",11.516891479492188,Empty,0,Empty,0,0,0,text/18951018-204-69541128.txt,Empty,Empty,"LAKD, Wo, Air, Hosking, Icompose, Waltz"
