,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
835,926,18124,137574281,"""TAM O'SHANTER'S GHOST"" AT THE HUNT. TO THE EDITOR OF THE AUSTRALASIAN.",1872-09-07,11,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,407,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article137574281,https://nla.gov.au/nla.news-page11285796,"Sir,—Will you allow me a few lines to express my surprise, no less than my amusement at, the very invigorating and somewhat romantic report of a run with the Melbourne",104.9853515625,Empty,0,Empty,0,0,0,text/18720907-460-137574281.txt,Empty,Empty,"Gelt, Western"
836,927,18196,137587875,THE HUMOURIST. HEAVY GHOSTS.,1883-05-19,3 S,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1053,N,Empty,AUSTRALASIAN SUPPLEMENT,Empty,https://nla.gov.au/nla.news-article137587875,https://nla.gov.au/nla.news-page11295702,"The ghost who is at present engaged in haunting a house in Hartford, Conn., is in some respects an entirely new sort of ghost. All previous ghosts, so far as they have",45.48456954956055,Empty,0,Empty,0,0,0,text/18830519-460-137587875.txt,Empty,Empty,"B, Middle Ages, B, New, Green, Kentucky, Accordingly"
837,928,18359,137813996,THE HUMOURIST. GHOSTLY MUSIC. (FROM THE NEW YORK TIMES.),1881-04-09,8,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,562,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article137813996,https://nla.gov.au/nla.news-page11290362,"Spiritualism, which is represented by those who believe in it to be vastly superior to Christianity, differs, of course, from the latter in its revelations as to the state of music in",15.75050163269043,Empty,0,Empty,0,0,0,text/18810409-460-137813996.txt,Empty,Empty,"Christianity, Paradise, Indiariq, Sweeny, Bta"
838,929,18387,13784793,"GHOST SCARES. (LONDON STANDARD, AUGUST 3.)",1890-12-10,5,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,1702,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13784793,https://nla.gov.au/nla.news-page1380307,"The ""Ghost Scare,"" which is the latest of Berlin sensations, has assumed, it would appear, the character of an epidemic. A sil[?] or a hysterical girl fancied that she had seen a ghost, and immediately half her",159.16299438476562,Empty,0,Empty,0,0,0,text/18901210-35-13784793.txt,Empty,Empty,"SCARE, BERLIN, MIDDLE AGES, ITALY, PARIS, ST, ABYSSINIA, INDIA, EUROPEAN, GERMAN, , ITALY, APNLOLA, EDWARD, BERLIN, GERMANY, PRUSSIA, SEINE, PAN, SWISS, ULA"
839,930,18432,137942929,GREW SAVED BY A GHOST.,1900-01-26,6,643,Dungog Chronicle : Durham and Gloucester Advertiser (NSW : 1894 - 1954),Article,675,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article137942929,https://nla.gov.au/nla.news-page15866056,"Many strange incidents occur at sea, but none more so than that which befell Captain Benner, of the brig Mohuwk, a small vessel engaged in the West Indies trade.",170.87388610839844,Empty,0,Empty,0,0,0,text/19000126-643-137942929.txt,Empty,Empty,West Indies
840,931,18543,138042084,"ANGLING. ""ALAS, POOR GHOST!"" TO THE EDITOR OF THE AUSTRALASIAN.",1865-09-16,5,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,344,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138042084,https://nla.gov.au/nla.news-page11274529,"Sir,—If by my small contributions to your paper, I had done nothing but waken up old ""Izask's Ghost,"" I think I can take some credit to myself. I have read his last letter carefully,",122.51617431640624,Empty,0,Empty,0,0,0,text/18650916-460-138042084.txt,Empty,Empty,Greenwich
841,932,18662,138062096,THE SKETCHER. SPIRITUALISM IN AMERICA. NO. III.,1869-12-25,27,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,5063,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138062096,https://nla.gov.au/nla.news-page11281224,"All over the Union the lecturers on Spiritualism are actively engaged elucidating its principles, organising branch societies, and establishing children's Lyceums. The names",1.1962906122207642,Empty,0,Empty,0,0,0,text/18691225-460-138062096.txt,Empty,Empty,"SPIRI, AMERICAN, BOSTON, SPIRI, SCIENCE, CHRISTIAN, COPERNICUS, CHRISTIAN, SCIENCE, SCIENCE, SCIENCE, BIBLE, SCIENCE, SPIRITUALISM, RELIGION, DIVINE, URN, CHRISTIAN, JFCWNBTEDFSIJJTA, BOSTON, UNITED STATES, EGYPTIAN, BPIRIT, TURNER, WAS, NATURE, AMERICAN, CHRISTIAN, ED, LONGFELLOW, UNITED STATES, LYTTON, "
842,933,18665,138062221,THE SKETCHER. AMONG THE SPIRITUALISTS.,1870-01-01,26,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,3483,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138062221,https://nla.gov.au/nla.news-page11281255,"The attention which the phenomena of ""spiritualism"" has recently excited has induced me to put upon paper an account of what happened to me at a series of ""spirit",3.64815902709961,Empty,2,2020-05-18T13:09:20Z,1,0,0,text/18700101-460-138062221.txt,Empty,Empty,"LAMB, GREEK, , MOREL, EGYPT, AMERICA, MARLOWE, HOMER, TITIAN, BUFFS, DERBY, STERNE"
843,934,18739,138073194,A GHOST AT NOONDAY. (FROM THE PALL MAIL GAZETTE.),1881-11-26,4 S,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1090,N,Empty,AUSTRALASIAN SUPPLEMENT,Empty,https://nla.gov.au/nla.news-article138073194,https://nla.gov.au/nla.news-page11291886,We have received the following extraodinary narrative from a correspondent for whose good faith and professional acuteness of observation we can vouch. He,130.4185028076172,Empty,0,Empty,0,0,0,text/18811126-460-138073194.txt,Empty,Empty,Bt
844,935,18842,138094460,THE CONTRIBUTOR. NOTES NOW AND THEN.  A SPIRITUALIST EXPERIENCE NIGHT.,1884-08-23,8,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2793,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138094460,https://nla.gov.au/nla.news-page11299116,"Carlyle's heroes were all strong men, and of Goethe, perhaps the strongest, he has written, ""for he has not only suffered and mourned in bitter agony under the spiritual",1.3167616128921509,Empty,1,2018-01-20T06:47:29Z,0,0,0,text/18840823-460-138094460.txt,Empty,Empty,"GOETHE, GOETHE, EPICURUS, POSITIVISM, GRAND ETRE, BRITISH, FRENCH, PARIS, LONSDALE, SOUTH WALES, ROMANS, BRITONS, TWEED, HIGHLAND, SPIRIT LAND, FILTH,TORK, IRISH, CHEERS, BORNE, LORD"
845,936,18845,138094983,"POETRY. THE WHITE MOUNTAINS  [THE INDIANS SUPPOSED THAT THESE MOUNTAINS WERE THE RESIDENCE OF SOME POWERFUL SPIRITS, AND IN COURSE. QAENCE NEVER ASCENDED THEM.]",1884-09-06,2 S,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,397,N,Empty,THE AUSTRALASIAN SUPPLEMENT.,Empty,https://nla.gov.au/nla.news-article138094983,https://nla.gov.au/nla.news-page11299262,"Grey searcher of the apper sir, There's sunshine on thy ancient wails, A crown upon thy forehead hare, A flash upon thy waterfalls,",10.63263702392578,Empty,0,Empty,0,0,0,text/18840906-460-138094983.txt,Empty,Empty,"Wanm, Iran, Indian, Indian, Indian, Grey"
846,937,18898,138101926,"THE ESSAYIST. MEMORY. ""REMEMBER THEE? AYE, THOU POOR GHOST I WHILE MEMORY HOLDS A SCAT IN THIS DISTRACTED GLOBE. REMEMBER THEE? YES, FROM THE TABLE OF MY MEMORY I'LL WIPE AWAY ALL TRIVAL FOOD RECORDS, AND THY COMMANDMENT ALL ALONE SHALL LIVE, UNMIXED WITH BASER MATTER.""—SHAKSPEARE.",1885-08-29,43,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1889,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138101926,https://nla.gov.au/nla.news-page11301948,"No word branches out into so many varieties of classification as this little word memory. Re-collection is its henchman, but the primary force that commands its services",39.7745361328125,Empty,0,Empty,0,0,0,text/18850829-460-138101926.txt,Empty,Empty,"HALFORD, HAMLET, WALES, PRINCE, BRIGHTON, KING, IUB, SCOTT, MEL, JACOB, ESAU, ENGLISH, AUSTRALIAN, DANISH, , DICK SWIVELLER, TUSCAN, MILTON, FESOLE, VALDARNO"
847,938,18954,138115652,THE STORYTELLER. THE GHOST OF THE YELLOW WATERHOLE.,1894-03-31,29,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2130,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138115652,https://nla.gov.au/nla.news-page11310365,"""I say,"" exclaimed Maxwell, ""what a superstitious old chap Dalton must be!"" ""What makes you think that?"" I asked, surprised at the statement, having known",138.9396209716797,Empty,0,Empty,0,0,0,text/18940331-460-138115652.txt,Empty,Empty,"Fred, Tommy, White, Rood, Dalton, Sandy"
848,939,18970,13815452,"GHOSTS. BY ANDREW LANG, IN THE ""NEW YORK FORUM.""",1891-02-26,8,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,842,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13815452,https://nla.gov.au/nla.news-page1378639,"Ghosts do not come of ""attentive expectation,"" at least, not to everybody. I have been at amateur seances, and expected a great deal; but never saw or heard anything more abnormal than a suppressed",14.21369743347168,Empty,0,Empty,0,0,0,text/18910226-35-13815452.txt,Empty,Empty," FORUM, DICKENS, KIIBJOCTIVN, ENGLISH, EURIPIDES"
849,940,18999,13822866,"IBSEN'S ""GHOSTS."" TO THE EDITOR OF THE HERALD.",1891-05-01,3,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,725,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13822866,https://nla.gov.au/nla.news-page1379222,"Sir,—The statement of your English correspondent that Ibsen's ""Ghosts,"" performed at the Independent Theatre, in London, has been ""fiercely blamed without exception,"" is hardly correct. Leaving out of account",5.34507942199707,Empty,0,Empty,0,0,0,text/18910501-35-13822866.txt,Empty,Empty,"ENGLISH, , ATHENUM, PURITAN, GAIETY, ENGLISH, IBSEN, PARIS, ENGLAND, GAIETY, BRITISH, RISMERHNLM, RINGO, "
850,941,19014,13826223,SPIRITUAL STARVATION.,1891-05-30,5,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,2740,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13826223,https://nla.gov.au/nla.news-page1377157,"When the great Achilles lay without meat and drink, refusing to be comforted, after the death of his friend Patroclus, Zeus sent Athene down from heaven ""to distil nectar and delectable ambrosia into",1.3168303966522217,Empty,0,Empty,0,0,0,text/18910530-35-13826223.txt,Empty,Empty,"STARVATION, LATIN, THACKERAY, SCHAFFHAUSEN, THACKERAY, ADDISON, HOOD, BEULAH, PEPYS, AUSTRALIAN, BROWNING, ENGLISH, NATURE, HOUNDS, SO, BRITISH, ENGLISH, , ACHILLES, ULYSSES, BWINO"
851,942,19040,138285817,THE GHOST OF THE ROCK. AN EXCITING GIBRALTAR TALE.,1891-04-25,11,639,Cootamundra Herald (NSW : 1877 - 1954),Article,1086,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138285817,https://nla.gov.au/nla.news-page15794147,"IT is just twelve years since I was appointed to the command of a Subaltern's Guard at Fort Henry, one of the outworks of the fortress of Gibraltar. On a cold December",129.88632202148438,Empty,0,Empty,0,0,0,text/18910425-639-138285817.txt,Empty,Empty,"Subaltern, Treasure"
852,943,19043,138288260,THE GERMAN GHOST.,1897-05-05,6,639,Cootamundra Herald (NSW : 1877 - 1954),Article,1746,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138288260,https://nla.gov.au/nla.news-page15803529,"THE chairman of the Colonial Sugar Refining Company is a patriotic jewel of the first water, and he annually displays his great anxiety for the salvation of the",203.4159545898437,Empty,1,2014-09-14T13:15:48Z,1,0,0,text/18970505-639-138288260.txt,Empty,Empty,"GERMAN, GERMAN, GERMANY, GERMAN, QUEENSLAND, AUSTRALIA, QUEENSLAND, SOUTH, AUSTRALIA, NARRABURRA, CRISP, JINDALEE, WATMORE, SYDNEY, LON, SYDNEY, VICTORIAN, "
853,944,19071,13835047,"LIFE IN LONDON. THE LADY ALEXANDRA VICTORIA DUFF—A ROYAL CHRISTENING—LORD ROWTON—THE LIFE OF DISRAELI—THE QUEEN AND MR. GLADSTONE—THE PRINCE OF WALES' GARDEN PARTY—THE QUEEN— THE GERMAN EMPEROR—THE PRINCESS OF WALES AND THE EMPRESS OF GERMANY—THE GHOST OF MR. LOWE. WESTMINSTER, JULY 3.",1891-08-15,6,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,3063,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13835047,https://nla.gov.au/nla.news-page1377820,"A matter of national, not to say Imperial, importance has been happily settled. When, some weeks ago, it was announced that the Duchess of Fire had added a great-granddaughter to the",38.33465576171875,Empty,4,2011-02-06T23:31:27Z,0,0,0,text/18910815-35-13835047.txt,Empty,Empty,"QNEON, THRONE, FIFE, PALACE, WALES, WALES, TECK, BATTENBERG, LORNE, CANTERBURY, INDIA, CANTERBURY, WALES, SEVEN DIALS, GREAT-, DISRAELI, DISRAELI, WINDSOR, WALES, WALES, LITERATURE, SCIENCE, MARLBOROUGH HOUSE, WALES, LEINSTER, PORTLAND, , ENGLAND, LORDS, THRONE, WALES, EUROPE, ENGLAND, INDIA, ROYALTY, , GERMANY, WALES, GERMAN, WALES, , PRINCE, WALES, , WALES, WALES, WALES, WALES, EUROPE, INDIA, PEERS"
854,945,19125,138438757,A CLERGYMAN'S HORSE SEES A GHOST. (CONTRIBUTED.),1893-02-01,7,639,Cootamundra Herald (NSW : 1877 - 1954),Article,406,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138438757,https://nla.gov.au/nla.news-page15797270,"SOME very interesting yarns could be spun concerning clergymen's horses. One of the latest to hand is from the pen of the Rev. J. S. Simon, a Wesley an Minister in England.",147.5348358154297,Empty,4,2016-02-01T22:03:36Z,0,0,0,text/18930201-639-138438757.txt,Empty,Empty,", TOWTON"
855,946,19130,13844518,"LIFE IN LONDON AND THEREABOUT. A DOMESTIC TRAGEDY.—THE GHOST STILL WALKING.—MORE ODD CLUBS.—THE GREAT BLOWITZ. WESTMINSTER, MAY 27.",1892-07-02,4,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,1637,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13844518,https://nla.gov.au/nla.news-page1376993,"There still haunts London, and occasionally comes to the top with other scum, a shabbily-dressed, pale-faced, oruel-eyed man, who, just 20 years ago, had, contred upon the pillar of infamy",76.04812622070312,Empty,0,Empty,0,0,0,text/18920702-35-13844518.txt,Empty,Empty,", , CANTERBURY, , , CANTERBURY, , SOUTHWARK, , , , SOUTHWARK, , ARTICLES, SOULS, SOULS, SOUL, PARIS, PARIS, PARIS, , ENGLAND, MADAME"
856,947,19151,13849795,"LIFE IN LONDON OR THEREABOUT. CHRONICLED BY HENRY LUCY. A CONQUERING AUSTRALIAN—MR. DISRAELI'S SUCCESSOR—A DUAL FAMILY—LORD RANDOLPH CHURCHILL—THE NEW POSTMASTER-GENERAL— MR. GLADSTONE—HIS HEALTH AND SPEECH—WHAT HE THINKS OF GHOSTS—A STATUE FOR AN AUSTRALIAN—A CHILD OF MIRACLE. WESTMINSTER, SEPT. 11.",1891-10-24,4,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,3363,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13849795,https://nla.gov.au/nla.news-page1396190,"Lord Randolph Churchill will by this time have had discomforts of life in Mashonaland, more or less pleasantly vaired by an item of domestic news. His sister, who in the",2.942437171936035,Empty,3,2019-04-25T23:16:45Z,0,0,0,text/18911024-35-13849795.txt,Empty,Empty,"MASHONALAND, AUSTRALIA, GREAT BRITAIN, PORTSMOUTH, MIDDLESEX, AUSTRALIA, ENGLAND, ENGLISH, IRELAND, BALLYCLOUGHAN, DERRY, ENGLISH, IRISH, DERRY, PORTSMOUTH, NORTH BUCKS, , ISRAELI, ASSYRIAN, AUSTRALIAN, BLENHEIM, ENGLAND, MARLBOROUGH, ROXBURGHO, ROXBURGHO, RTRONGTH, , AFNEUN, BRITISH, , MNSHONALAND, LORD RANDOLPH, ENGLISH, MASHOUALAND, RUTLAND, HAWARDEN, CROMER, , RHOCK, , NEWCASTLE, BRITISH, AUSTRALIAN, , AMERICAN, AUSTRALIAN, CARLTON, INCH, BUCCEBSION, HUSBAND, AUSTRALIAN WATERS, ARUNDEL, BRITISH, ARUNDOL, NORFOLK, ENGLAND, NORFOLK HOUSE THO DUKO, NORFOLK, SURREY, LOURDES, LOURDES"
857,948,19249,138604127,SHOOTING AT A GHOST.,1898-09-03,34,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,161,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138604127,https://nla.gov.au/nla.news-page11314766,"At Bendigo, on, Sunday, shortly after 8 o'clock, some youths, armed with a double-barrelled gun, stationed themselves at the corner of",186.7781677246093,Empty,0,Empty,0,0,0,text/18980903-460-138604127.txt,Empty,Empty,Itbore
858,949,19304,138620764,"OCCASIONAL PAPERS. THE GHOST IN ""HAMLET.""",1891-12-05,39,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,4011,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138620764,https://nla.gov.au/nla.news-page11304614,"As we are told of Cleopatra, ""Age cannot wither her nor custom stale her infinite variety."" So it may be said of Shakspeare that it is difficult to exhaust the variety of",159.14036560058594,Empty,0,Empty,0,0,0,text/18911205-460-138620764.txt,Empty,Empty,"SHAKSPEARE, HAMLET,SOUTH WALES, BULWER, AMERICAN, BANQUO, BANQUO, CMSAR, BRUTUS, RICHMOND, SHAKSPEARE, HAMLET, PHIJIPPI, GUEEN, HIE, QUEEN, DICKENS, LONDON, DICKENS, HORATIO, HAMLET, SCROOGE, HORATIO, PRINCE, HORATIO, HORATIO, HAMLET, HAMLET, PRINCE, HAMLET, HAMLET, VULCAN, OPHELIA, HAMLET, OPHELIA, LAERTES, LAERTES, NORMANDY, HAMLET, HAMLET, HAMLET, DENMARK, HAMLET, HAMLET"
859,950,19315,138623199,HOW GHOST STORIES GROW.,1892-02-06,44,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,934,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138623199,https://nla.gov.au/nla.news-page11305072,The Pall Mall Budget gives an extract from Messrs. Maskelyne and Weatherly's interesting little book on ghostly phenomena to show how ghost stories grow:—,185.9671936035156,Empty,0,Empty,0,0,0,text/18920206-460-138623199.txt,Empty,Empty,"China, Japan, North China, Oriental"
860,951,19325,138627626,COUNTRY SKETCHED. TOAKE'S GHOST.,1897-09-11,46,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1944,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138627626,https://nla.gov.au/nla.news-page11311910,"Many people refuse to believe in the supernatural. I will not argue with them, but merely describe the experience Winter and I had in the Gippeland bush. If",185.18264770507807,Empty,0,Empty,0,0,0,text/18970911-460-138627626.txt,Empty,Empty,"Gippeland, Gippsland, Victoria, Carpentaria, Jl, W"
861,952,19328,138628593,"SELECTED PAPER. ""ON THE TRAIL OF A GHOST.""",1897-10-02,45,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1520,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138628593,https://nla.gov.au/nla.news-page11312077,"Mr. Frederick Wicks, writing to ""The Times"" apropos of ""Haunted Houses"" (a topic made interesting by recent articles in newspapers and magazines), says:—",138.26162719726562,Empty,0,Empty,0,0,0,text/18971002-460-138628593.txt,Empty,Empty,"PAPER, Balleehin"
862,953,19333,138629412,LITERATURE. DREAMS AND GHOSTS.,1897-10-23,49,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2280,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138629412,https://nla.gov.au/nla.news-page11312249,Those who have arrived at the comfortable conclusion that more harm comes of believing too little than of believing too much may find the area of their credulity,10.535653114318848,Empty,0,Empty,0,0,0,text/18971023-460-138629412.txt,Empty,Empty,"Nova, Ghoeta, Esther, Russian, Egypt, India, Maoris, African, Land, Captain Ascough, G, India, Swedish"
863,954,19335,138629453,THE SKETCHER. THE MAJOR'S GHOST.,1897-10-23,50,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2994,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138629453,https://nla.gov.au/nla.news-page11312250,"Soon after Jack and I were married we decided to try a country life. We soon heard of a place near Sydney, exactly suitable, excepting two drawbacks attached,",170.6407470703125,Empty,0,Empty,0,0,0,text/18971023-460-138629453.txt,Empty,Empty,"SYDNEY, ENG, AUSTRALIA, , MUDGEE, MEADOWBANK, NARRABRI, PIGOTT, SYDNEY, SYDNEY, SYD, CORNWALL, T, JACK, JACK"
864,955,19360,138633987,SOCIAL SCIENCE. SPIRITUALISM OF THE PRESENT DAY.,1874-01-03,5,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1989,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138633987,https://nla.gov.au/nla.news-page11288087,"The Athenaeum, in an article on two spiritualist books—Where are the Dead? or Spiritualism. Explained, by Fritz, and Spirit Mediums and Conjurers, by George Sexton,",5.038792610168457,Empty,0,Empty,0,0,0,text/18740103-460-138633987.txt,Empty,Empty,"IFIJXRITUDLIM, SPIRIT, TAP, , ST., FLORRIE, KATIE, MISS, FRITZ, U, WHILSTTIIE, ID, ENGLAND, CHINESE, SOUTHAMP, , , TIEN, ENGLISHMEN"
865,956,19371,138635861,SCROOFER AND OTHERS. IN FIVE PARTS. PART I.—SCROOFER'S GHOSTS.,1874-04-11,5,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,4321,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138635861,https://nla.gov.au/nla.news-page11288540,"If one of the quiet and apathetic inhabitants of Brownhill had greeted another of the denizens of that singularly quiet and place, by confiding in a neighbourly way to",3.8416690826416016,Empty,0,Empty,0,0,0,text/18740411-460-138635861.txt,Empty,Empty,"SAY, ORINK, BAY, BAY, MELBOURNE, GOVERN, GOVERN, SCROOFER, TEN, SCROOFER, PILFTIRO, TENNENF, NINFER, IIMVENODOUBT, BNDDEN, SCROOFER, THANKS, SCROOFER, SCROOFER, NINFER, , INDIAN, WHITE, SCROOFER, INDIAN, HINAOOSTANEE, NINFER, SOOOFER, SCROOFERIS"
866,958,19473,138654715,THE STORYTELLER. OUR GHOST FRIGHT.,1893-05-06,40,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1540,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138654715,https://nla.gov.au/nla.news-page11308240,"We were sitting round a blazing fire one winter's evening in the country, while the rain poured down in torrents. There were five of us, Jack and Bob, my brothers; Edie",171.31796264648438,Empty,0,Empty,0,0,0,text/18930506-460-138654715.txt,Empty,Empty,"Bob, Again, Hades"
867,959,19491,138662552,"""GHOSTS.""",1898-02-19,50,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,265,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138662552,https://nla.gov.au/nla.news-page11313216,"Mr. Andrew Lang, whose interesting book of mysteries and anecdotes of the ""supernatural was reviewed in our columns some months ago, writes us as follows from St.",4.177698612213135,Empty,1,2015-07-28T02:13:43Z,0,0,0,text/18980219-460-138662552.txt,Empty,Empty,"ST., "
868,960,19508,138668055,OLD TIME MEMORIES FISHER'S GHOST.  THE LEGEND OF CAMPBELLTOWN.,1898-11-19,51,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,5672,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138668055,https://nla.gov.au/nla.news-page11315411,"The story of Fisher's ghost has often been told, but seldom with regard to fact. It has been included in the collection published in England under the title of ""News",129.90757751464844,Empty,2,2020-08-13T04:28:38Z,1,0,0,text/18981119-460-138668055.txt,Empty,Empty,"FISHER, ENGLAND, AUSTRALIAN, SYDNEY, FISHER, FISHER, WORRELL, FISHER, SYDNEY, ENGLAND, COOPER, BOLTON, LANCASHIRE, FISHER, CAMPBELLTOWN, CODDINGTON, SYDNEY, BRICKFIELD HILL, COOPER, CAMPBELLTOWN, NORTON, NORTON, FISHER, NORTON, CAMPBELLTOWN, FISHER, HAMMOND, ENGLAND, CAMPBELLTOWN, FISHER, WORRELL, NORTON, CAP, CAMPBELLTOWN, SYDNEY, BRIDGE, CAMPBELLTOWN, WORRELL, SYDNEY, CAMP, FISHER, HOWE, WHITE, WHITE, NEWLAND, BURKE, LIVERPOOL, ENGLAND, SYDNEY, SYDNEY, SYDNEY, CROWN, FISHER, ENGLAND, FISHER, AUSTRALIAN, BRITISH, LONDON, PARRA,SOUTH WALES, ENGLAND, MID, ENGLAND, PROVIDENCE, SYDNEY, CAMPBELLTOWN, FISHER, CAMPBELLTOWN, MANV, HAIL, AUSTRALIA, FARLEY, BKTHURST, WFTL"
869,961,19512,138668499,A GHOST THRASHED.,1898-11-26,36,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,91,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138668499,https://nla.gov.au/nla.news-page11315452,"Considerable alarm has been experienced by timid residents at Cannington, near Perth, at the frequent appearance of a conventionally-attired ghost. Lately a",204.5821990966797,Empty,0,Empty,0,0,0,text/18981126-460-138668499.txt,Empty,Empty,"Cannington, Perth"
870,962,19633,138814445,CAPTURE OF A CHURCHYARD GHOST.,1887-01-14,8,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,755,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138814445,https://nla.gov.au/nla.news-page15198775,"RECENTLY ghost alarms have been very common in the Patteries and adjoining districts, and considerable excitement was caused one night, after 11 o'clock,",171.35581970214844,Empty,0,Empty,0,0,0,text/18870114-356-138814445.txt,Empty,Empty,"SHELTON CHURCHYARD, HANLEY, HANLEY, TIENTSIN, KILMAURS, KILMAR, SCOTLAND, LISTOWEL, IRELAND, GLEN, LIBERTY,  HARBOUR, UNITED STATES, GREAT, GREAT BRITAIN, UNITED STATES"
871,963,19653,138835401,"'ENNIKER-'EATON. HIS ""GHOST"" HIS SPEECH-WRITER. ACTION FOR £500.",1889-03-15,5,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,101,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138835401,https://nla.gov.au/nla.news-page15204787,"LONDON, Wednesday.—Mr. Robert Dennis has sued Mr. Henniker Heaton, M.P. for Canterbury, for £500 for services alleged to have been rendered. The plaintiff",123.23280334472656,Empty,0,Empty,0,0,0,text/18890315-356-138835401.txt,Empty,Empty,None
872,964,19654,138836302,AMONG THE SPIRITS. A CLAIRVOYANT SCEANCE. FALSE AND FICKLE SPIRITS. REAL EYE-OPENERS. CLAIRVOYANT CLARICE AND CO. THE GHOSTS WON'T WALK. SELAH!,1889-04-18,5,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,887,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138836302,https://nla.gov.au/nla.news-page15205041,"Ye realms, yet unreveal'd to human sight, Ye Gods who rule the regions of the night, Ye gliding ghosts, permit me to relate The mystic wonders of your silent state.",4.7865400314331055,Empty,0,Empty,0,0,0,text/18890418-356-138836302.txt,Empty,Empty,"Mlaitland, Nowcastle"
